"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1989 to June 16, 2015, retrieved on June 17, 2015"
" (9663 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 95% of requested data were available from station POMONA.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation         9150          302            0          211            0        "
"                     POMONA.A     CLARMONT.A   none         POMONA.A     "
"Air Temps, max/min    9119          339            0          205            0        "
"                     POMONA.A     CLARMONT.A   none         POMONA.A     "
"Soil Temps, max/min   8870          477            0          316            0        "
"                     POMONA.A     CLARMONT.A   none         CLARMONT.A   "
"Rel. Humidity         9166            0            0            0          497        "
"                     POMONA.A     none         none         none         "
"ETo                   9117            0            0            0          546        "
"                     POMONA.A     none         none         none         "
"Solar Radiation       9260          242            0          161            0        "
"                     POMONA.A     CLARMONT.A   none         POMONA.A     "
"Wind Speed & Dir      9255            0            0            0          408        "
"                     POMONA.A     none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Inches"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Fahrenheit"
"   7       Air temperature, minimum      Fahrenheit"
"   8       Air temperature, observed     Fahrenheit"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Miles per hour"
"  12       Bulb temperature, wet         Fahrenheit"
"  13       Bulb temperature, dry         Fahrenheit"
"  14       Soil temperature, maximum     Fahrenheit"
"  15       Soil temperature, minimum     Fahrenheit"
"  16       Pan evaporation               Inches"
"  17       Solar radiation               Langleys"
"  18       Reference evapotranspiration  Inches"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","Air min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min",
POMONA.A,20110321,2359,0.46,,56,40,,,SW,2,,,59,58,,296,0.06,94.8,69.4,
POMONA.A,20110322,2359,0.00,,60,39,,,SW,2,,,59,58,,487,0.12,93.9,49.9,
POMONA.A,20110323,2359,0.25,,61,40,,,NE,2,,,59,58,,359,0.09,92.2,47.5,
POMONA.A,20110324,2359,0.07,,59,38,,,SW,2,,,58,57,,387,0.10,94.0,58.9,
POMONA.A,20110325,2359,0.54,,61,44,,,W,2,,,59,58,,378,0.10,95.0,56.1,
POMONA.A,20110326,2359,0.00,,58,42,,,W,3,,,59,58,,402,0.10,94.6,60.1,
POMONA.A,20110327,2359,0.02,,63,50,,,SW,2,,,60,59,,268,0.07,94.9,68.7,
POMONA.A,20110328,2359,0.00,,65,46,,,SW,2,,,61,60,,328,0.08,93.0,68.1,
POMONA.A,20110329,2359,0.00,,75,42,,,SW,2,,,61,59,,532,0.15,95.6,51.3,
POMONA.A,20110330,2359,0.00,,84,47,,,W,2,,,62,60,,551,0.18,95.5,38.3,
POMONA.A,20110331,2359,0.00,,91,55,,,N,2,,,64,62,,579,0.19,,,
POMONA.A,20110401,2359,0.00,,88,57,,,SW,2,,,65,63,,578,0.20,87.4,35.4,
POMONA.A,20110402,2359,0.00,,71,53,,,SW,3,,,65,64,,453,0.13,93.5,71.0,
POMONA.A,20110403,2359,0.00,,64,48,,,W,2,,,65,64,,256,0.06,90.8,64.7,
POMONA.A,20110404,2359,0.00,,82,46,,,SW,2,,,65,63,,594,0.19,93.5,19.4,
POMONA.A,20110405,2359,0.00,,76,49,,,SW,2,,,65,63,,558,0.17,94.1,48.1,
POMONA.A,20110406,2359,0.00,,70,54,,,SW,2,,,65,64,,357,0.10,91.6,52.9,
POMONA.A,20110407,2359,0.02,,61,46,,,SW,4,,,65,64,,401,0.11,92.1,63.8,
POMONA.A,20110408,2359,0.00,,56,37,,,SW,3,,,64,62,,456,0.11,89.3,46.5,
POMONA.A,20110409,2359,0.00,,58,36,,,SW,3,,,62,60,,485,0.12,89.5,50.7,
POMONA.A,20110410,2359,0.00,,68,40,,,W,2,,,61,60,,603,0.16,88.3,43.2,
POMONA.A,20110411,2359,0.00,,73,44,,,NE,2,,,62,60,,548,0.17,91.5,36.3,
POMONA.A,20110412,2359,0.00,,69,43,,,SW,3,,,63,61,,583,0.17,92.5,57.7,
POMONA.A,20110413,2359,0.00,,63,44,,,SW,3,,,63,62,,396,0.11,89.8,60.4,
POMONA.A,20110414,2359,0.00,,75,41,,,N,2,,,65,63,,602,0.18,92.8,30.9,
POMONA.A,20110415,2359,0.00,,85,47,,,N,2,,,65,63,,611,0.21,83.3,24.9,
POMONA.A,20110416,2359,0.00,,90,53,,,NE,2,,,66,65,,612,0.21,75.4,26.7,
POMONA.A,20110417,2359,0.00,,77,52,,,SW,2,,,67,65,,604,0.19,91.8,47.6,
POMONA.A,20110418,2359,0.02,,60,56,,,SW,2,,,68,66,,78,0.00,92.6,87.7,
POMONA.A,20110419,2359,0.00,,68,56,,,W,3,,,66,66,,314,0.08,90.9,68.5,
POMONA.A,20110420,2359,0.00,,65,57,,,W,2,,,68,66,,194,0.04,91.7,72.6,
POMONA.A,20110421,2359,0.00,,68,49,,,SW,2,,,67,66,,270,0.07,92.6,65.9,
POMONA.A,20110422,2359,0.00,,67,54,,,SW,3,,,67,66,,362,0.10,89.4,67.6,
POMONA.A,20110423,2359,0.00,,67,52,,,SW,2,,,67,66,,289,0.07,91.5,60.3,
POMONA.A,20110424,2359,0.01,,64,53,,,SW,3,,,67,66,,285,0.07,93.1,75.3,
POMONA.A,20110425,2359,0.00,,73,51,,,SW,3,,,67,66,,576,0.18,92.0,51.3,
POMONA.A,20110426,2359,0.00,,73,50,,,SW,2,,,68,67,,612,0.19,92.9,38.7,
POMONA.A,20110427,2359,0.00,,85,47,,,W,2,,,68,66,,640,0.22,90.0,26.9,
POMONA.A,20110428,2359,0.00,,79,48,,,SW,3,,,68,67,,632,0.21,88.4,39.0,
POMONA.A,20110429,2359,0.00,,72,48,,,SW,2,,,68,67,,618,0.19,93.7,39.6,
POMONA.A,20110430,2359,0.00,,77,42,,,N,2,,,68,66,,674,0.21,92.3,11.2,
POMONA.A,20110501,2359,0.00,,80,42,,,SW,2,,,67,65,,676,0.22,69.0,18.8,
POMONA.A,20110502,2359,0.00,,85,48,,,N,2,,,67,65,,674,0.22,59.1,16.3,
POMONA.A,20110503,2359,0.00,,92,50,,,N,2,,,67,65,,669,0.23,56.4,13.1,
POMONA.A,20110504,2359,0.00,,89,55,,,SW,2,,,68,66,,661,0.24,81.0,19.0,
POMONA.A,20110505,2359,0.00,,86,51,,,SW,2,,,69,67,,648,0.22,90.3,33.5,
POMONA.A,20110506,2359,0.00,,78,51,,,SW,3,,,69,68,,624,0.20,94.7,52.6,
POMONA.A,20110507,2359,0.00,,70,54,,,SW,3,,,69,68,,447,0.12,92.4,65.9,
POMONA.A,20110508,2359,0.00,,66,53,,,SW,3,,,69,68,,333,0.09,90.4,66.5,
POMONA.A,20110509,2359,0.00,,65,51,,,SW,3,,,69,67,,448,0.13,85.0,57.1,
POMONA.A,20110510,2359,0.00,,67,49,,,SW,2,,,68,67,,513,0.14,91.1,56.1,
POMONA.A,20110511,2359,0.00,,73,46,,,SW,2,,,68,66,,637,0.19,94.2,59.5,
POMONA.A,20110512,2359,0.00,,81,48,,,W,2,,,69,67,,655,0.21,93.9,47.8,
POMONA.A,20110513,2359,0.00,,76,50,,,SW,3,,,69,68,,646,0.20,93.7,50.7,
POMONA.A,20110514,2359,0.00,,66,56,,,SW,3,,,69,68,,368,0.10,89.9,70.1,
POMONA.A,20110515,2359,0.07,,64,44,,,W,3,,,69,68,,537,0.15,91.8,44.7,
POMONA.A,20110516,2359,0.00,,64,40,,,SW,3,,,68,66,,549,0.15,91.7,50.6,
POMONA.A,20110517,2359,0.05,,66,49,,,SW,3,,,67,66,,323,0.08,91.5,62.2,
POMONA.A,20110518,2359,0.30,,63,47,,,SW,3,,,67,66,,353,0.09,93.6,61.4,
POMONA.A,20110519,2359,0.00,,69,43,,,SW,2,,,67,65,,478,0.13,94.6,60.6,
POMONA.A,20110520,2359,0.00,,72,46,,,SW,2,,,68,65,,676,0.20,94.2,56.9,
POMONA.A,20110521,2359,0.00,,77,48,,,SW,3,,,69,67,,643,0.20,93.8,54.4,
POMONA.A,20110522,2359,0.00,,69,55,,,SW,3,,,69,68,,285,0.07,92.3,65.0,
POMONA.A,20110523,2359,0.00,,67,52,,,SW,3,,,69,68,,299,0.08,88.3,62.7,
POMONA.A,20110524,2359,0.00,,72,50,,,SW,2,,,69,67,,594,0.18,90.7,53.1,
POMONA.A,20110525,2359,0.00,,77,48,,,SW,2,,,70,68,,678,0.21,93.3,51.6,
POMONA.A,20110526,2359,0.00,,74,46,,,SW,2,,,70,68,,675,0.20,93.1,58.1,
POMONA.A,20110527,2359,0.00,,77,49,,,SW,2,,,71,69,,677,0.21,92.1,46.6,
POMONA.A,20110528,2359,0.00,,71,51,,,SW,3,,,71,69,,625,0.19,92.7,61.6,
POMONA.A,20110529,2359,0.00,,69,53,,,SW,4,,,71,70,,564,0.17,89.7,30.3,
POMONA.A,20110530,2359,0.00,,78,46,,,SW,2,,,70,68,,713,0.22,85.3,31.6,
POMONA.A,20110531,2359,0.00,,79,45,,,SW,2,,,71,69,,711,0.23,88.0,25.6,
POMONA.A,20110601,2359,0.00,,71,46,,,SW,3,,,71,69,,662,0.20,91.8,45.4,
POMONA.A,20110602,2359,0.00,,74,44,,,SW,2,,,70,68,,687,0.21,92.2,33.5,
POMONA.A,20110603,2359,0.00,,77,47,,,SW,3,,,70,68,,692,0.21,92.0,37.9,
POMONA.A,20110604,2359,0.00,,72,52,,,SW,3,,,71,69,,651,0.19,89.3,46.9,
POMONA.A,20110605,2359,0.03,,75,47,,,SW,3,,,71,69,,642,0.19,91.7,39.7,
POMONA.A,20110606,2359,0.00,,72,48,,,W,2,,,71,70,,537,0.15,91.3,52.9,
POMONA.A,20110607,2359,0.00,,73,48,,,SW,3,,,71,69,,700,0.21,92.8,55.1,
POMONA.A,20110608,2359,0.00,,69,56,,,SW,3,,,71,70,,287,0.07,91.0,66.6,
POMONA.A,20110609,2359,0.00,,70,57,,,SW,2,,,70,69,,309,0.07,90.0,68.2,
POMONA.A,20110610,2359,0.00,,72,57,,,W,2,,,70,69,,318,0.08,91.3,66.7,
POMONA.A,20110611,2359,0.00,,71,56,,,SW,3,,,70,69,,358,0.09,89.8,64.7,
POMONA.A,20110612,2359,0.00,,73,56,,,SW,3,,,71,69,,447,0.12,91.0,60.3,
POMONA.A,20110613,2359,0.00,,78,56,,,SW,3,,,72,70,,601,0.18,89.5,55.5,
POMONA.A,20110614,2359,0.00,,82,53,,,SW,3,,,73,71,,664,0.21,94.0,54.3,
POMONA.A,20110615,2359,0.00,,81,55,,,SW,3,,,71,68,,580,0.19,,,
POMONA.A,20110616,2359,0.00,,74,58,,,SW,3,,,73,72,,391,0.10,91.8,64.7,
POMONA.A,20110617,2359,0.00,,74,58,,,SW,3,,,73,72,,512,0.15,94.0,57.7,
POMONA.A,20110618,2359,0.00,,78,57,,,W,3,,,73,72,,552,0.17,89.2,47.1,
POMONA.A,20110619,2359,0.01,,72,56,,,W,2,,,73,72,,372,0.09,92.3,64.3,
POMONA.A,20110620,2359,0.00,,85,55,,,SW,2,,,74,71,,659,0.21,93.1,50.9,
POMONA.A,20110621,2359,0.00,,89,58,,,W,2,,,75,73,,615,0.20,94.4,46.2,
POMONA.A,20110622,2359,0.00,,86,57,,,SW,3,,,75,73,,666,0.22,93.7,52.5,
POMONA.A,20110623,2359,0.00,,84,57,,,SW,3,,,76,74,,684,0.22,94.3,55.0,
POMONA.A,20110624,2359,0.00,,82,59,,,SW,3,,,76,74,,679,0.22,93.4,52.3,
POMONA.A,20110625,2359,0.00,,84,58,,,SW,3,,,76,75,,701,0.23,91.9,43.2,
POMONA.A,20110626,2359,0.00,,84,53,,,SW,2,,,76,75,,713,0.23,94.4,35.1,
POMONA.A,20110627,2359,0.00,,89,55,,,SW,2,,,77,75,,694,0.24,93.8,39.2,
POMONA.A,20110628,2359,0.00,,81,58,,,SW,3,,,77,75,,628,0.20,93.5,56.0,
POMONA.A,20110629,2359,0.00,,79,57,,,SW,3,,,77,75,,596,0.19,91.7,55.1,
POMONA.A,20110630,2359,0.00,,86,54,,,SW,2,,,77,75,,699,0.23,92.5,37.6,
POMONA.A,20110701,2359,0.00,,93,57,,,SW,2,,,77,75,,698,0.25,89.7,34.3,
POMONA.A,20110702,2359,0.00,,92,59,,,SW,2,,,78,76,,694,0.25,90.6,41.2,
POMONA.A,20110703,2359,0.00,,90,60,,,SW,3,,,78,77,,655,0.23,91.1,48.4,
POMONA.A,20110704,2359,0.00,,90,65,,,SW,3,,,79,77,,622,0.23,86.8,39.7,
POMONA.A,20110705,2359,0.00,,91,66,,,SW,3,,,80,78,,611,0.23,81.2,47.0,
POMONA.A,20110706,2359,0.00,,92,69,,,SW,3,,,81,79,,642,0.24,81.7,48.5,
POMONA.A,20110707,2359,0.00,,91,66,,,SW,3,,,81,79,,636,0.23,83.8,45.2,
POMONA.A,20110708,2359,0.00,,87,65,,,SW,3,,,81,79,,647,0.23,81.2,44.7,
POMONA.A,20110709,2359,0.00,,86,63,,,SW,3,,,81,79,,668,0.23,89.5,44.5,
POMONA.A,20110710,2359,0.00,,85,61,,,SW,3,,,81,79,,663,0.22,93.0,53.1,
POMONA.A,20110711,2359,0.02,,80,61,,,SW,3,,,81,79,,630,0.20,89.3,55.4,
POMONA.A,20110712,2359,0.00,,79,63,,,W,3,,,80,78,,620,0.20,89.3,55.0,
POMONA.A,20110713,2359,0.00,,77,59,,,SW,3,,,80,78,,425,0.12,89.4,57.0,
POMONA.A,20110714,2359,0.00,,75,60,,,SW,2,,,79,77,,302,0.08,90.1,62.4,
POMONA.A,20110715,2359,0.00,,78,57,,,SW,3,,,78,76,,615,0.20,87.4,48.0,
POMONA.A,20110716,2359,0.00,,79,54,,,W,2,,,78,76,,562,0.18,92.3,53.1,
POMONA.A,20110717,2359,0.00,,85,53,,,W,2,,,78,76,,690,0.23,94.1,45.3,
POMONA.A,20110718,2359,0.00,,89,55,,,W,2,,,79,77,,682,0.24,92.7,38.0,
POMONA.A,20110719,2359,0.00,,90,57,,,W,2,,,79,77,,677,0.24,90.9,37.8,
POMONA.A,20110720,2359,0.00,,87,54,,,SW,2,,,81,77,,687,0.23,93.0,40.0,
POMONA.A,20110721,2359,0.00,,85,59,,,SW,3,,,81,79,,664,0.22,93.4,40.7,
POMONA.A,20110722,2359,0.00,,84,59,,,SW,3,,,80,77,,621,0.20,93.3,45.8,
POMONA.A,20110723,2359,0.00,,85,61,,,SW,3,,,79,78,,665,0.22,91.2,46.1,
POMONA.A,20110724,2359,0.00,,87,58,,,SW,2,,,79,76,,641,0.22,92.6,43.4,
POMONA.A,20110725,2359,0.00,,89,65,,,SW,2,,,79,78,,633,0.23,79.5,29.8,
POMONA.A,20110726,2359,0.00,,85,61,,,SW,3,,,79,77,,640,0.22,89.2,39.5,
POMONA.A,20110727,2359,0.00,,78,62,,,SW,3,,,79,78,,578,0.18,89.3,60.7,
POMONA.A,20110728,2359,0.00,,83,60,,,SW,3,,,79,76,,623,0.20,92.1,55.9,
POMONA.A,20110729,2359,0.00,,81,63,,,W,3,,,79,78,,510,0.16,91.6,58.6,
POMONA.A,20110730,2359,0.00,,83,61,,,W,3,,,79,76,,600,0.19,91.0,57.5,
POMONA.A,20110731,2359,0.00,,91,65,,,W,2,,,79,78,,401,0.13,85.7,50.7,
POMONA.A,20110801,2359,0.00,,93,63,,,W,2,,,80,78,,623,0.23,87.6,30.7,
POMONA.A,20110802,2359,0.00,,93,62,,,SW,2,,,80,76,,573,0.22,85.6,28.9,
POMONA.A,20110803,2359,0.00,,91,58,,,SW,2,,,80,78,,651,0.24,88.9,31.5,
POMONA.A,20110804,2359,0.00,,89,52,,,SW,2,,,79,76,,675,0.24,93.0,25.1,
POMONA.A,20110805,2359,0.00,,84,54,,,SW,3,,,79,77,,660,0.22,93.6,40.1,
POMONA.A,20110806,2359,0.00,,85,58,,,W,2,,,78,77,,621,0.21,93.5,34.4,
POMONA.A,20110807,2359,0.00,,86,55,,,SW,2,,,78,77,,627,0.21,94.0,44.5,
POMONA.A,20110808,2359,0.00,,85,56,,,SW,3,,,77,74,,606,0.20,94.9,47.5,
POMONA.A,20110809,2359,0.00,,83,59,,,SW,3,,,78,76,,595,0.19,94.1,51.6,
POMONA.A,20110810,2359,0.00,,78,61,,,SW,3,,,78,76,,553,0.17,92.9,58.8,
POMONA.A,20110811,2359,0.00,,79,62,,,SW,3,,,78,76,,564,0.18,89.8,57.8,
POMONA.A,20110812,2359,0.00,,83,62,,,SW,3,,,78,76,,543,0.17,90.2,52.6,
POMONA.A,20110813,2359,0.00,,82,60,,,SW,3,,,77,76,,592,0.19,92.2,58.3,
POMONA.A,20110814,2359,0.00,,87,60,,,W,2,,,77,76,,608,0.20,93.5,47.9,
POMONA.A,20110815,2359,0.00,,87,60,,,SW,3,,,74,72,,538,0.20,100.0,44.9,
POMONA.A,20110816,2359,0.00,,89,61,,,SW,2,,,78,77,,624,0.21,94.4,47.2,
POMONA.A,20110817,2359,0.00,,91,56,,,SW,2,,,78,76,,626,0.22,94.2,40.9,
POMONA.A,20110818,2359,0.00,,89,58,,,SW,2,,,78,76,,615,0.21,92.5,39.1,
POMONA.A,20110819,2359,0.00,,82,61,,,SW,3,,,77,76,,590,0.19,93.7,51.1,
POMONA.A,20110820,2359,0.00,,82,59,,,SW,3,,,77,75,,527,0.17,92.0,52.4,
POMONA.A,20110821,2359,0.00,,82,59,,,SW,3,,,77,76,,592,0.19,91.0,49.1,
POMONA.A,20110822,2359,0.00,,87,58,,,W,2,,,77,75,,559,0.19,93.6,37.6,
POMONA.A,20110823,2359,0.00,,92,58,,,W,2,,,77,75,,598,0.21,90.0,36.9,
POMONA.A,20110824,2359,0.00,,90,60,,,SW,2,,,77,76,,579,0.20,93.4,43.7,
POMONA.A,20110825,2359,0.00,,94,60,,,W,2,,,78,76,,578,0.21,92.0,41.7,
POMONA.A,20110826,2359,0.00,,99,66,,,SW,2,,,78,77,,548,0.21,86.2,32.8,
POMONA.A,20110827,2359,0.00,,100,67,,,SW,2,,,79,78,,563,0.22,84.9,32.1,
POMONA.A,20110828,2359,0.00,,94,66,,,SW,2,,,79,78,,558,0.21,85.1,38.4,
POMONA.A,20110829,2359,0.00,,93,62,,,SW,2,,,79,78,,586,0.21,88.7,33.8,
POMONA.A,20110830,2359,0.00,,86,59,,,SW,2,,,79,77,,590,0.19,94.1,40.9,
POMONA.A,20110831,2359,0.00,,85,60,,,SW,2,,,78,77,,578,0.19,92.8,46.9,
POMONA.A,20110901,2359,0.00,,86,57,,,SW,2,,,78,76,,582,0.19,93.7,36.7,
POMONA.A,20110902,2359,0.00,,86,56,,,W,2,,,76,74,,576,0.19,93.5,43.7,
POMONA.A,20110903,2359,0.00,,91,60,,,W,2,,,72,70,,517,0.19,100.0,35.9,
POMONA.A,20110904,2359,0.00,,85,56,,,SW,2,,,75,73,,427,0.15,89.1,37.8,
POMONA.A,20110905,2359,0.05,,95,65,,,SW,3,,,76,74,,410,0.14,87.1,34.7,
POMONA.A,20110906,2359,0.00,,98,67,,,NE,2,,,77,76,,541,0.21,86.1,35.7,
POMONA.A,20110907,2359,0.00,,99,67,,,SW,2,,,78,76,,543,0.21,83.7,34.8,
POMONA.A,20110908,2359,0.00,,95,62,,,SW,2,,,78,77,,551,0.21,81.8,29.9,
POMONA.A,20110909,2359,0.00,,84,57,,,SW,3,,,78,76,,533,0.18,91.7,46.3,
POMONA.A,20110910,2359,0.00,,73,61,,,SW,3,,,77,75,,346,0.10,90.2,64.5,
POMONA.A,20110911,2359,0.00,,81,57,,,SW,2,,,75,75,,465,0.15,88.3,46.1,
POMONA.A,20110912,2359,0.00,,87,53,,,W,2,,,75,73,,543,0.18,94.1,33.6,
POMONA.A,20110913,2359,0.00,,85,58,,,SW,2,,,75,73,,496,0.17,91.3,48.7,
POMONA.A,20110914,2359,0.00,,80,59,,,SW,3,,,75,74,,503,0.16,93.9,59.9,
POMONA.A,20110915,2359,0.00,,81,61,,,SW,3,,,75,74,,467,0.15,92.4,57.5,
POMONA.A,20110916,2359,0.00,,71,62,,,SW,3,,,76,75,,242,0.06,92.5,74.6,
POMONA.A,20110917,2359,0.00,,77,55,,,SW,2,,,75,74,,377,0.11,93.7,58.1,
POMONA.A,20110918,2359,0.01,,87,52,,,W,2,,,74,72,,526,0.17,95.4,47.8,
POMONA.A,20110919,2359,0.00,,86,57,,,SW,2,,,74,73,,516,0.17,93.2,53.5,
POMONA.A,20110920,2359,0.01,,83,57,,,SW,2,,,74,73,,456,0.14,95.1,53.8,
POMONA.A,20110921,2359,0.00,,85,58,,,SW,2,,,74,73,,497,0.16,94.1,52.9,
POMONA.A,20110922,2359,0.00,,93,55,,,SW,2,,,74,73,,449,0.14,95.7,42.1,
POMONA.A,20110923,2359,0.00,,85,57,,,SW,2,,,74,73,,460,0.14,94.3,55.1,
POMONA.A,20110924,2359,0.00,,74,62,,,SW,3,,,74,73,,283,0.07,94.7,68.9,
POMONA.A,20110925,2359,0.00,,73,56,,,SW,2,,,74,73,,239,0.06,91.2,64.0,
POMONA.A,20110926,2359,0.00,,77,58,,,SW,2,,,73,72,,328,0.09,91.7,59.9,
POMONA.A,20110927,2359,0.00,,94,55,,,SW,2,,,73,72,,489,0.16,93.8,28.7,
POMONA.A,20110928,2359,0.00,,81,58,,,W,2,,,73,72,,401,0.12,95.6,62.0,
POMONA.A,20110929,2359,0.00,,86,57,,,SW,2,,,73,72,,460,0.15,94.9,35.7,
POMONA.A,20110930,2359,0.00,,86,56,,,W,2,,,73,72,,442,0.14,94.8,44.6,
POMONA.A,20111001,2359,0.00,,91,59,,,SW,2,,,73,72,,473,0.17,90.8,29.5,
POMONA.A,20111002,2359,0.00,,85,58,,,W,2,,,73,72,,426,0.15,81.2,36.2,
POMONA.A,20111003,2359,0.00,,79,55,,,SW,2,,,73,71,,387,0.12,89.7,45.6,
POMONA.A,20111004,2359,0.00,,69,57,,,SW,3,,,72,71,,308,0.08,90.7,68.9,
POMONA.A,20111005,2359,1.72,,61,49,,,SW,2,,,71,69,,74,0.00,95.0,87.9,
POMONA.A,20111006,2359,0.00,,66,46,,,SW,2,,,69,67,,376,0.09,95.6,54.0,
POMONA.A,20111007,2359,0.00,,72,45,,,SW,2,,,67,66,,470,0.13,94.7,41.3,
POMONA.A,20111008,2359,0.00,,78,49,,,NE,2,,,67,66,,470,0.14,89.0,31.2,
POMONA.A,20111009,2359,0.00,,82,53,,,N,2,,,67,65,,462,0.15,83.2,27.4,
POMONA.A,20111010,2359,0.00,,80,51,,,NE,2,,,67,66,,444,0.14,84.2,36.0,
POMONA.A,20111011,2359,0.00,,85,51,,,NE,2,,,68,66,,443,0.14,89.8,35.7,
POMONA.A,20111012,2359,0.00,,99,60,,,NE,2,,,70,68,,447,0.15,81.4,19.3,
POMONA.A,20111013,2359,0.00,,98,59,,,NE,2,,,70,69,,446,0.16,81.5,18.6,
POMONA.A,20111014,2359,0.00,,86,58,,,SW,2,,,70,69,,398,0.13,93.1,37.1,
POMONA.A,20111015,2359,0.00,,79,58,,,SW,2,,,71,69,,388,0.11,94.6,59.0,
POMONA.A,20111016,2359,0.00,,81,53,,,W,2,,,71,70,,416,0.12,95.0,53.2,
POMONA.A,20111017,2359,0.00,,84,56,,,SW,2,,,71,69,,422,0.13,90.9,46.5,
POMONA.A,20111018,2359,0.00,,79,54,,,SW,2,,,71,70,,342,0.09,95.6,60.4,
POMONA.A,20111019,2359,0.00,,73,57,,,SW,2,,,70,69,,293,0.07,96.4,68.0,
POMONA.A,20111020,2359,0.00,,73,57,,,SW,2,,,71,70,,315,0.08,94.6,64.6,
POMONA.A,20111021,2359,0.00,,74,53,,,W,2,,,71,70,,352,0.09,92.5,61.0,
POMONA.A,20111022,2359,0.00,,88,53,,,NE,2,,,72,70,,410,0.13,93.8,27.0,
POMONA.A,20111023,2359,0.00,,85,54,,,SW,3,,,72,70,,404,0.12,93.4,36.8,
POMONA.A,20111024,2359,0.00,,71,57,,,SW,2,,,72,71,,240,0.05,94.3,72.1,
POMONA.A,20111025,2359,0.01,,63,57,,,W,2,,,72,70,,105,0.01,94.2,80.0,
POMONA.A,20111026,2359,0.00,,69,47,,,W,2,,,73,71,,372,0.09,93.7,62.4,
POMONA.A,20111027,2359,0.00,,75,42,,,N,2,,,71,68,,398,0.11,93.7,26.7,
POMONA.A,20111028,2359,0.00,,80,46,,,N,2,,,69,67,,390,0.11,66.5,19.0,
POMONA.A,20111029,2359,0.00,,83,51,,,N,2,,,67,65,,391,0.12,81.0,19.8,
POMONA.A,20111030,2359,0.00,,87,50,,,NE,2,,,68,67,,374,0.12,81.9,19.7,
POMONA.A,20111031,2359,0.00,,82,47,,,NE,2,,,67,65,,370,0.11,90.4,29.8,
POMONA.A,20111101,2359,0.00,,74,46,,,SW,2,,,67,64,,351,0.09,94.9,48.3,
POMONA.A,20111102,2359,0.00,,80,42,,,NE,3,,,67,65,,380,0.13,94.1,9.7,
POMONA.A,20111103,2359,0.00,,75,49,,,SW,3,,,65,63,,349,0.11,88.2,19.2,
POMONA.A,20111104,2359,0.02,,59,42,,,SW,2,,,66,64,,142,0.02,94.3,69.0,
POMONA.A,20111105,2359,0.01,,61,39,,,NE,2,,,64,62,,338,0.07,95.8,49.8,
POMONA.A,20111106,2359,0.01,,58,40,,,NE,2,,,63,61,,167,0.03,94.3,67.9,
POMONA.A,20111107,2359,0.00,,63,39,,,NE,2,,,61,59,,359,0.08,95.3,48.2,
POMONA.A,20111108,2359,0.07,,68,41,,,NE,2,,,61,59,,353,0.09,91.9,29.1,
POMONA.A,20111109,2359,0.00,,76,37,,,NE,3,,,60,58,,366,0.11,89.2,17.0,
POMONA.A,20111110,2359,0.00,,70,48,,,NE,3,,,61,60,,267,0.08,50.3,21.6,
POMONA.A,20111111,2359,0.00,,74,53,,,NE,3,,,61,58,,181,0.08,59.7,21.4,
POMONA.A,20111112,2359,0.12,,61,50,,,E,3,,,62,60,,77,0.02,82.9,42.5,
POMONA.A,20111113,2359,0.00,,70,45,,,NE,2,,,61,60,,308,0.07,92.3,54.3,
POMONA.A,20111114,2359,0.00,,67,45,,,SW,2,,,62,61,,340,0.08,94.2,63.7,
POMONA.A,20111115,2359,0.00,,66,47,,,W,2,,,61,61,,289,0.07,93.0,63.7,
POMONA.A,20111116,2359,0.00,,71,44,,,N,2,,,62,61,,298,0.07,95.4,54.0,
POMONA.A,20111117,2359,0.00,,74,49,,,SW,2,,,62,60,,326,0.09,94.2,41.5,
POMONA.A,20111118,2359,0.00,,57,52,,,W,2,,,64,61,,53,0.00,95.3,79.1,
POMONA.A,20111119,2359,0.00,,62,46,,,SW,2,,,63,62,,216,0.04,93.2,69.3,
POMONA.A,20111120,2359,0.68,,56,43,,,NE,2,,,63,61,,76,0.01,95.4,72.7,
POMONA.A,20111121,2359,0.01,,61,41,,,NE,2,,,61,60,,228,0.04,96.3,62.9,
POMONA.A,20111122,2359,0.00,,71,45,,,NE,2,,,60,59,,329,0.07,95.4,34.8,
